conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.96E+18,Fri Aug 15 14:10:03 +0000 2025,0,@IneffableVia tak kiro nonton merah putih one for all ,1.96E+18,,IneffableVia,in,,0,1,0,https://x.com/undefined/status/1956357723357888871,1.40E+18,
1.96E+18,Fri Aug 15 14:09:55 +0000 2025,1,edannn demon slayer anime mahal coy buat orang yang nonton animasi/kartun dari jaman bahula grafik masih burik langsung bening ni mata wakakak layak emang head to head sama film merah putih one for all ,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956357690814296444,1266638533,
1.96E+18,Fri Aug 15 14:09:52 +0000 2025,0,@kun6manuk Salah lawan. Soalnya tayang bareng merah putih one for all ,1.96E+18,,kun6manuk,in,,0,0,0,https://x.com/undefined/status/1956357679020220568,1.60E+18,
1.96E+18,Fri Aug 15 14:04:13 +0000 2025,0,@santuarryy merah putih one for all,1.96E+18,,santuarryy,in,,0,1,0,https://x.com/undefined/status/1956356254260994235,1.17E+18,
1.96E+18,Fri Aug 15 14:02:06 +0000 2025,0,Temen gw nonton demon slayer imax malam di gading batal tayang karena kendala teknis . Pasti ini gara2 merah putih one for all mau tambah jam tayang ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956355721827930333,1.34E+18,
1.96E+18,Fri Aug 15 14:01:22 +0000 2025,0,@dayeVLR Merah putih: one for all,1.96E+18,,dayeVLR,in,,0,1,0,https://x.com/undefined/status/1956355538071196139,1.85E+18,
1.96E+18,Fri Aug 15 13:21:02 +0000 2025,0,Ketika diminta memberikan penilaian atau rate sutradara film Ayat-Ayat Cinta itu menolak. Baginya film tersebut belum berada pada tahap untuk bisa dinilai. https://t.co/GzJl2sPUnu,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956345390665482251,9.73E+17,
1.96E+18,Fri Aug 15 13:20:18 +0000 2025,52,Ratusan ribu akun di media sosial menyatakan akan boikot film animasi Merah Putih: One for All tapi film itu akhirnya tetap tayang di sejumlah layar bioskop. Padahal agar sebuah film bisa masuk bioskop itu caranya tidak mudah. Bagaimana aturannya? Simak video berikut. https://t.co/HtaG3WCWoy,1.96E+18,https://pbs.twimg.com/amplify_video_thumb/1956343421381328896/img/VfJiG028vct5-is6.jpg,,in,,0,2,20,https://x.com/undefined/status/1956345203994083814,23772644,
1.96E+18,Fri Aug 15 13:20:00 +0000 2025,3,Menteri Kebudayaan (Menbud) Fadli Zon memuji film animasi terbaru Indonesia berjudul Merah Putih: One for All . Film ini sedang tayang di sejumlah bioskop. Fadli Zon mengaku belum menontotn filmnya tapi menurut dia niat untuk memajukan perfilman Indonesia patut diapresiasi. https://t.co/PapdzVAuYR,1.96E+18,https://pbs.twimg.com/media/GyZJR__agAEBluV.jpg,,in,,2,0,0,https://x.com/undefined/status/1956345128882512038,55507370,
1.96E+18,Fri Aug 15 13:18:47 +0000 2025,0,temen gw dibilang mukany kyk merah putih one for all anjir sm mak nya,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956344824321413449,1.94E+18,
1.96E+18,Fri Aug 15 13:18:42 +0000 2025,0,@stoboery Sini kak nonton merah putih one for all,1.96E+18,,stoboery,in,,0,0,0,https://x.com/undefined/status/1956344803421262254,1.82E+18,
1.96E+18,Fri Aug 15 13:18:36 +0000 2025,0,Kualitas film animasi Merah Putih One For All? Sebagai tech evangelist saya harus bilang ini progresif! Teknik animasinya makin canggih tapi masih banyak yang bisa ditingkatkan. Yuk kita bahas lebih dalam... #AnimasiIndonesia #TechTalk,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956344776611316117,1.74E+18,
1.96E+18,Fri Aug 15 13:16:42 +0000 2025,0,Kualitas film animasi Merah Putih One For All? Lebih baik nonton tutorial bikin mie instan aja lebih bermanfaat! #FilmAnimasi #MerahPutihOneForAll,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956344296686137420,1.71E+18,
1.96E+18,Fri Aug 15 13:13:37 +0000 2025,4,kualitas gambar siaran bola Indosiar/emtek = kualitas gambar film Merah Putih One for all,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956343522975424838,1.21E+18,
1.96E+18,Fri Aug 15 13:13:00 +0000 2025,0,Saya menunggu rilis Merah Putih One For All di Netflix saja.,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956343368524644367,236639447,
1.96E+18,Fri Aug 15 13:12:33 +0000 2025,0,MAU LANGGANAN APLIKASI PREMIUM NETFLIX YOUTUBE VIDIO WETV VIU CANVA PICSART APPLE MUSIC LIGHTROOM OLDROLL IQIYI BSTATION ZOOM PRIME VIDEO CAPCUT SCRIBD MS365 LOKLOK MERAH PUTIH ONE FOR ALL https://t.co/Y86NbiinSi https://t.co/LQJLwMUGaS 2k+ testi #zonauang #zonajajan https://t.co/zAQnnPM5dC,1.96E+18,https://pbs.twimg.com/media/GyZTzluaMAAZ7we.jpg,,in,,0,0,0,https://x.com/undefined/status/1956343253378461861,3103236830,
1.96E+18,Fri Aug 15 13:11:45 +0000 2025,0,@gsafndhl Merah putih one for all?,1.96E+18,,gsafndhl,in,,0,1,0,https://x.com/undefined/status/1956343054136406267,373325463,
1.96E+18,Fri Aug 15 13:10:31 +0000 2025,0,merah putih one for all jelek bgt ajg ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956342741212033293,1.61E+18,
1.96E+18,Fri Aug 15 13:08:59 +0000 2025,1,@BeaconCream Menurut abang Filmnya Bagusan demon slayer atau merah putih one for all?,1.96E+18,,BeaconCream,in,,0,0,0,https://x.com/undefined/status/1956342356237508926,1.86E+18,
1.96E+18,Fri Aug 15 13:08:22 +0000 2025,0,@1_ISABELLE_800 gw butuh ini daripada merah putih one for all,1.96E+18,,1_isabelle_GB,in,,0,1,0,https://x.com/undefined/status/1956342201920679973,1388242490,
1.96E+18,Fri Aug 15 13:08:22 +0000 2025,0,Update harga terbaru voucher B1G1 promo Cinepolissss : 1 voc harga 12k/voc Ready jg akun cinepolis 3k/akun 1 paket voc b1g1 + akun cine 15k Sore Istri Dari Masa Depan Weapons Tinggal Meninggal BTS Army Nobody 2 La tahzan F4 Merah Putih One For All Demon Slayer #zonauang,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956342201786778104,1.22E+18,
1.96E+18,Fri Aug 15 13:06:15 +0000 2025,0,@BeaconCream Menurut abang Bagusan demon slayer atau merah putih one for all?,1.96E+18,,BeaconCream,in,,0,0,0,https://x.com/undefined/status/1956341667977728495,1.86E+18,
1.96E+18,Fri Aug 15 13:00:13 +0000 2025,0,uin juga tau pilih buka souri di negara Upin Ipin dari pada di negara merah putih one for all...,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956340148339097860,2758808139,
1.96E+18,Fri Aug 15 12:57:54 +0000 2025,0,@woazis bukannya kamu excited nonton merah putih one for all,1.96E+18,,woazis,in,,0,1,0,https://x.com/undefined/status/1956339568401391974,1.27E+18,
1.96E+18,Fri Aug 15 12:57:32 +0000 2025,0,Thank you umi. Merah putih one for all semoga cinta kita tetap kekall. @gina_vivu,1.96E+18,,drivenpiles,in,,0,4,0,https://x.com/undefined/status/1956339473157095455,8.72E+17,
1.96E+18,Fri Aug 15 12:56:39 +0000 2025,4,Kualitas animasi Merah Putih: One for All menuai kontroversi. Simak daftar 5 film animasi terburuk sepanjang sejarah yang mungkin punya nasib serupa. https://t.co/swXZ06Xibq,1.96E+18,,,in,,1,3,4,https://x.com/undefined/status/1956339254264832001,36904795,
1.96E+18,Fri Aug 15 12:55:36 +0000 2025,0,guys dluan kyknya gw disini sampe merah putih one for all 5 milyar view di bioskop https://t.co/fGE9R3w75G,1.96E+18,https://pbs.twimg.com/amplify_video_thumb/1956316044894814208/img/XpUHQB188QmbkUml.jpg,,in,,0,1,1,https://x.com/undefined/status/1956338989851652365,1.74E+18,
1.96E+18,Fri Aug 15 12:54:23 +0000 2025,0,Setelah tadi udah nonton Kimetsu no Yaiba : Infinity Castle keinget ada film Merah Putih : One for All jadi takut banget kebagian tiketnya ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956338682895438123,1.14E+18,
1.96E+18,Fri Aug 15 12:53:28 +0000 2025,2,greatest masterpiece of all time. Dan bagi yang belum menonton sungguh hidup kalian belum lengkap. Karena begitu kamu menonton kamu akan sadar bahwa selama ini kamu hanya melihat bayangan dan Merah Putih One For All adalah cahaya kebenaran yang sesungguhnya.,1.96E+18,,nawr4sale,in,,0,0,0,https://x.com/undefined/status/1956338453446373825,1.92E+18,
1.96E+18,Fri Aug 15 12:53:27 +0000 2025,2,Disney Pixar DreamWorks maaf sekali kalian harus belajar dari Merah Putih One For All. Ini bukan hanya standar baru dalam animasi ini adalah standar baru dalam seni budaya bahkan dalam kehidupan. Siapa pun yang sudah menonton pasti akan setuju denganku: ini adalah the,1.96E+18,,nawr4sale,in,,0,1,0,https://x.com/undefined/status/1956338449016832472,1.92E+18,
1.96E+18,Fri Aug 15 12:53:23 +0000 2025,10,Merah Putih One For All bukan sekadar film animasi ini adalah mukjizat yang diturunkan khusus untuk bangsa kita. Begitu layar pertama kali menyala aku langsung merinding bukan merinding biasa tapi merinding kagum seolah aku sedang menyaksikan sejarah baru peradaban manusia,1.96E+18,,,in,,2,1,1,https://x.com/undefined/status/1956338430712885496,1.92E+18,
1.96E+18,Fri Aug 15 12:51:11 +0000 2025,0,beli netflix filmnya kaga ada beli loklok ga ada ini beli hbo max kaga ada juga mending gw nonton merah putih one for all,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956337878239473735,2755054888,
1.96E+18,Fri Aug 15 12:49:55 +0000 2025,0,@Small12Forward Merah Putih One For All,1.96E+18,,Small12Forward,in,,0,1,0,https://x.com/undefined/status/1956337556058001478,39063818,
1.96E+18,Fri Aug 15 12:49:31 +0000 2025,0,@Vesperasoul @SEDUIROUGE aku pemain merah putih one for all!! 🇮🇩,1.96E+18,,Vesperasoul,in,,1,0,0,https://x.com/undefined/status/1956337455860535298,1.71E+18,
1.96E+18,Fri Aug 15 12:48:51 +0000 2025,0,@tanyakanrl Ajakin nonton merah putih one for all nder,1.96E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1956337289874792469,1.48E+18,
1.96E+18,Fri Aug 15 12:46:37 +0000 2025,0,@CharityWld U kagak nonton demon slayer cher apa u lebih milih nonton merah putih one for all haha RABINJOSHINES IN ARANETA,1.96E+18,,CharityWld,in,,0,2,0,https://x.com/undefined/status/1956336727305433530,1.82E+18,
1.96E+18,Fri Aug 15 12:45:17 +0000 2025,8,(pada lupa / ga tau kan dulu pemerintah danain produksi film pendek both live action dan animasi terkait COVID-19? You thought Merah Putih One for All was bad? Try EIGHT of something even worse than that.),1.96E+18,,tilehopper,in,,0,0,2,https://x.com/undefined/status/1956336391216042230,1.25E+18,
1.96E+18,Fri Aug 15 12:40:34 +0000 2025,0,hi review dong yg nonton merah putih one for all,1.96E+18,,,in,,0,2,0,https://x.com/undefined/status/1956335205310190063,1.90E+18,
1.96E+18,Fri Aug 15 12:38:20 +0000 2025,1,Kesel bgt sama para content creator yang nonton film merah putih one for all. Sedesperate itu kah cari viewers smpe nntnin film koruptor. Trs ada lah yg bilang Gua mempertaruhkan nyawa bensin waktu untuk kalian buat review filmnya . Gausa boong lu cari viewers doang kan.,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956334643755790472,1.51E+18,
1.96E+18,Fri Aug 15 12:36:06 +0000 2025,1,Nobar merah putih one for all kek nya seruu,1.96E+18,,,in,,0,3,0,https://x.com/undefined/status/1956334080112435585,32060369,
1.96E+18,Fri Aug 15 12:34:16 +0000 2025,0,info yg mw diajak nonton merah putih one for all,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956333618508505393,1.78E+18,
1.96E+18,Fri Aug 15 12:33:10 +0000 2025,0,@justeurel merah putih one for all,1.96E+18,,justeurel,in,,0,1,0,https://x.com/undefined/status/1956333342699221257,1.55E+18,
1.96E+18,Fri Aug 15 12:26:38 +0000 2025,0,@mithurne kalo nonton merah putih one for all ak mw,1.96E+18,,mithurne,in,,0,1,0,https://x.com/undefined/status/1956331700595958262,1629905418,
1.96E+18,Fri Aug 15 12:25:11 +0000 2025,1,@AmoebaLe Nahh betul itu. Palingan tahun depan klo di utak utik jadi Merah Putih : one for all Remake/Rebuild bakal rame lagi yg nonton. Yg pasti Merah Putih uda jadi produk sukses tinggal utak utik aja.,1.96E+18,,AmoebaLe,in,,0,0,0,https://x.com/undefined/status/1956331332734460037,532708491,
1.96E+18,Fri Aug 15 12:18:49 +0000 2025,0,Wkwkkwkw yang nonton Merah Putih One For All disebut penyintas emang bgst @kemgelapan wkkwkwkw. ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956329731508609371,8.90E+17,
1.96E+18,Fri Aug 15 12:17:03 +0000 2025,0,@cinema21 Sorry jumlah hadirin yg ibadah merah putih one for all 18:45 ke skip karna ada urusan. Sbg gantinya ini adalah jumlah penonton ibadah terakhir jam 20:15. Well seharusnya jam 6 itu yg paling banyak Well di jam terakhir ini So sweet bgt deh ada 3 kopelan. #MerahPutihOneForAll https://t.co/8kdgET3kkT,1.96E+18,https://pbs.twimg.com/media/GyZHDcTbMAAYz0B.jpg,el_saintx,in,,0,1,0,https://x.com/undefined/status/1956329288309030969,314737020,
1.96E+18,Fri Aug 15 12:05:45 +0000 2025,0,@Glisteninng nonton merah putih one for all aj,1.96E+18,,Glisteninng,in,,0,1,0,https://x.com/undefined/status/1956326444487086277,1.62E+18,
1.96E+18,Fri Aug 15 12:05:38 +0000 2025,0,Ralat sebenernya pengen nonton Merah Putih: One For All wkakakak tapi sayang di Bali ga tayang,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956326414787236251,557661715,
1.96E+18,Fri Aug 15 12:05:09 +0000 2025,0,@Jan_Ichal aku salah satu grafis untuk film merah putih one for all apakah bisa apply?,1.96E+18,,Jan_Ichal,in,,0,0,0,https://x.com/undefined/status/1956326293391188397,1740549290,
1.96E+18,Fri Aug 15 11:55:53 +0000 2025,0,Merah putih one for all #Film jelek,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956323960183726150,1.75E+18,
1.96E+18,Fri Aug 15 11:51:52 +0000 2025,0,@munvess merah putih one for all,1.96E+18,,munvess,in,,0,5,0,https://x.com/undefined/status/1956322948283093110,1.54E+18,
1.96E+18,Fri Aug 15 11:49:19 +0000 2025,0,@kakuchodet selamat kamu menang nonton gratis 4dx seat paling depan merah putih one for all ,1.96E+18,,sulvvier,in,,0,1,0,https://x.com/undefined/status/1956322309205041304,1.45E+18,
1.96E+18,Fri Aug 15 11:48:43 +0000 2025,0,@tanyakanrl ajak nonton merah putih one for all kak,1.96E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1956322154993303691,1.53E+18,
1.96E+18,Fri Aug 15 11:46:58 +0000 2025,0,Tweeps bagus Merah Putih One For All apa AZRAX?,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956321715488985183,234298532,
1.96E+18,Fri Aug 15 11:46:24 +0000 2025,0,@ajuycimol Merah putih one for all reii,1.96E+18,,ajuycimol,in,,0,1,0,https://x.com/undefined/status/1956321573708976364,1.41E+18,
1.96E+18,Fri Aug 15 11:45:16 +0000 2025,5,bisa ga kita seharian tuh cuma nonton bioskop aja? pagi nonton panji tengkorak abis itu lanjut kimetsu no yaiba lanjut lg tinggal meninggal selang makan dulu tuh kan nah sore ya nonton sore dan malemnya bakar semua poster merah putih one for all kan enak,1.96E+18,,,in,,0,2,1,https://x.com/undefined/status/1956321290455077269,1.80E+18,
1.96E+18,Fri Aug 15 11:44:35 +0000 2025,0,Hari ini ga bisa tidur siang karena keinget momen nobar Merah Putih One For All. Experience once in a lifetime bgt ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956321118433779937,354971133,
1.96E+18,Fri Aug 15 11:41:20 +0000 2025,0,mending ndelok Merah putih : one for all timbang ndelok raimu,1.96E+18,,rakhmansatria,in,,0,0,0,https://x.com/undefined/status/1956320297608740899,929700121,
1.96E+18,Fri Aug 15 11:38:29 +0000 2025,2,ini endiarto yang bikin merah putih one for all ngeles mulu kaya bajai anjing... udah bae timbang ngaku filmnye jelek sebelum gue kobok2 tu kumis,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956319582819651956,9.16E+17,
1.96E+18,Fri Aug 15 11:32:15 +0000 2025,1,Merah Putih One For All lagi tayang nih! Ada yang mau nobar di XXI ? #Nobar #oneforall #Semarang,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956318013440815221,4843889552,
1.96E+18,Fri Aug 15 11:27:35 +0000 2025,0,@C_OnielJKT48 bagusss! kayak di film! (film merah putih one for all),1.96E+18,,C_OnielJKT48,in,,0,0,0,https://x.com/undefined/status/1956316840243994731,1.18E+18,
1.96E+18,Fri Aug 15 11:26:52 +0000 2025,0,@CGV_ID adain buat merah putih one for all please,1.96E+18,,CGV_ID,in,,0,0,0,https://x.com/undefined/status/1956316659888652547,1.38E+18,
1.96E+18,Fri Aug 15 11:25:13 +0000 2025,8,Gila epic banget Merah putih One for All https://t.co/TkWnwokbva,1.96E+18,https://pbs.twimg.com/media/GyY7QVvbUAERAjB.jpg,,in,,0,2,0,https://x.com/undefined/status/1956316244195332405,1.23E+18,
1.96E+18,Fri Aug 15 11:23:55 +0000 2025,0,@quadrarex Merah Putih One For All?,1.96E+18,,quadrarex,in,,0,1,0,https://x.com/undefined/status/1956315916528242950,1.72E+18,
1.96E+18,Fri Aug 15 11:21:10 +0000 2025,0,nunggu bajakan merah putih: one for all,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956315223163572576,1.61E+18,
1.96E+18,Fri Aug 15 11:20:56 +0000 2025,2,Kita taruhan yukk besok hujan atau ga? Jangan pakai uang biar ga dosa hukumannya yg kalah nonton merah putih one for all aja gimana?,1.96E+18,,,in,,0,3,0,https://x.com/undefined/status/1956315164191682780,1.38E+18,
1.96E+18,Fri Aug 15 11:20:07 +0000 2025,1,@zzeanjay review buat film merah putih one for all nya dong bang,1.96E+18,,zzeanjay,in,,0,1,0,https://x.com/undefined/status/1956314959740104761,7.34E+17,
1.96E+18,Fri Aug 15 11:20:00 +0000 2025,1,Respons Fadli Zon soal Polemik Film Merah Putih: One For All https://t.co/wP9Ckf33KZ,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956314929566294295,4187275698,
1.96E+18,Fri Aug 15 11:19:09 +0000 2025,88,@bicaraboxoffice Percaya ga percaya penyebab hype nya Ting ning nurun karna....merah putih one for all,1.96E+18,,bicaraboxoffice,in,,1,3,0,https://x.com/undefined/status/1956314717569355896,1925033822,
1.96E+18,Fri Aug 15 11:17:17 +0000 2025,2,@adjisdoaibu kalo gk mau sholat dihukum aja pak pres. suruh nonton merah putih one for all ,1.96E+18,,adjisdoaibu,in,,0,0,0,https://x.com/undefined/status/1956314245664260181,1.33E+18,
1.96E+18,Fri Aug 15 11:16:02 +0000 2025,0,Ternyata masih ada aja yg nonton merah putih one for all demi konten lah pasti. Ngeri hiiihh.,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956313930181288243,1.48E+18,
1.96E+18,Fri Aug 15 11:15:20 +0000 2025,0,@slnkdy Nonton merah putih one for all??,1.96E+18,,slnkdy,in,,0,0,0,https://x.com/undefined/status/1956313754012119452,1.48E+18,
1.96E+18,Fri Aug 15 11:11:04 +0000 2025,0,@tanyakanrl TIKET NOBAR MERAH PUTIH ONE FOR ALL,1.96E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1956312680803049477,7.30E+17,
1.96E+18,Fri Aug 15 11:10:59 +0000 2025,0,@qrivasi Aku kamu dan merah putih one for all ,1.96E+18,,qrivasi,in,,0,0,0,https://x.com/undefined/status/1956312661429301708,1.14E+18,
1.96E+18,Fri Aug 15 11:09:50 +0000 2025,15,maaf kalau aku mengkhianati merah putih one for all #merasatidaknasionalis https://t.co/P7wym7STy6,1.96E+18,https://pbs.twimg.com/media/GyY3rhdacAAAap3.jpg,,in,,0,3,0,https://x.com/undefined/status/1956312371443769742,2766103766,
1.96E+18,Fri Aug 15 11:07:19 +0000 2025,0,Ini sampelnya di Surabaya ya Di Bali baik di Denpasar maupun di Badung tidak ada satupun bioskop yang menayangkan film Merah Putih One For All .,1.96E+18,,RobertoOK96,in,,0,0,0,https://x.com/undefined/status/1956311739412435337,1963595522,
1.96E+18,Fri Aug 15 11:06:02 +0000 2025,0,sejauh ini cuma merah putih one for all sesuatu yang berbau pemerintah tapi ga ada buzzermya,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956311414143926492,1.07E+18,
1.96E+18,Fri Aug 15 11:05:52 +0000 2025,0,@anfess_ bagusan merah putih one for all,1.96E+18,,anfess_,in,,1,1,0,https://x.com/undefined/status/1956311374063428046,1.71E+18,
1.96E+18,Fri Aug 15 11:03:49 +0000 2025,0,Dan beneran Njir Perbandingan antara film Merah Putih One For All sama Demon Slayer: Kimetsu no Yaiba the Movie: Infinity Castle Btw ini untuk Bioskop Ciputra World Surabaya karena film Merah Putih One For All cuma tayang di bioskop tersebut. https://t.co/1hfdrVDksm,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1956310652647321600/pu/img/mCAb_1zwm5NyaAn_.jpg,,in,,0,1,0,https://x.com/undefined/status/1956310858377638321,1963595522,
1.96E+18,Fri Aug 15 11:02:52 +0000 2025,0,@ngentocd merah putih one for all tayang ga di dom kamu kak wkwkwkw,1.96E+18,,ngentocd,in,,0,1,0,https://x.com/undefined/status/1956310616995684563,2510088030,
1.96E+18,Fri Aug 15 11:00:54 +0000 2025,0,@uneorangefille @lensaprastowo Nobar merah putih one for all gasih,1.96E+18,,uneorangefille,in,,0,1,0,https://x.com/undefined/status/1956310121170301328,8.58E+17,
1.96E+18,Fri Aug 15 10:58:14 +0000 2025,0,Sutradara Hanung Bramantyo menilai film Merah Putih: One For All masih dalam tahap awal produksi dengan banyak aspek teknis yang perlu disempurnakan. via detikPop https://t.co/tYBL1I3367,1.96E+18,,,in,,0,0,1,https://x.com/undefined/status/1956309451310576084,137282671,
1.96E+18,8/19/2025 23:38,1,@grok berapa jumlah penonton Film Merah Putih: One for All sejak ditayangkan hingga hari ini. (quote postingan lain),1.96E+18,,,in,,0,1,0,,,ismedBadjeber
1.96E+18,8/19/2025 23:24,0,Skenario konspirasi 'Film Merah Putih : One for All?' tersirat simbol PKI? Pak @prabowo @gibran Tweet Pak @titokarnavian_ mohon waspada https://www.youtube.com/watch?si=-cpFuTDAWFdkuSR3&v=Pq1IvtSKQco&feature=youtu.be,1.96E+18,,,in,,0,0,0,,,devi_pray
1.96E+18,8/19/2025 23:00,0,Merah Putih One for All (reply ke saran film sedih),1.96E+18,,,in,,0,0,0,,,Altr_Sag
1.96E+18,8/19/2025 22:40,0,merah putih one for all?,1.96E+18,,,in,,0,1,0,,,BakwanJ4Goeng
1.96E+18,8/19/2025 22:17,0,Kayaknya ini lebih cocok sebagai hukuman koruptor dipaksa nonton merah putih one for all 24 jam terus semua asetnya disita negara bantu nambal APBN statusnya dicabut dari wni dan dianggap sebagai pembelot (reply ke menfess lucu),1.96E+18,,,in,,0,0,0,,,ghanylebihbaik
1.96E+18,8/19/2025 21:08,0,Nobody 2 bener-bener nobody.... at least masih diatas Merah Putih One for All.. (reply ke estimasi penonton film),1.96E+18,,,in,,0,0,0,,,pasoepri
1.96E+18,8/19/2025 19:28,0,@grok berapa penonton merah putih one for all sampai hari ini (reply ke postingan lain),1.96E+18,,,in,,0,1,0,,,tm_vokal
1.96E+18,8/19/2025 19:19,0,jadi merah putih one for all (reply ke rencana Halloween),1.96E+18,,,in,,0,0,0,,,sagilariuss
1.96E+18,8/19/2025 19:00,0,"sudah paling fresh itu bahas yg sedikit lebih beda lebih baik daripada sedikit lebih baik the one & only merah putih one for all, what if dari penemuan ide sampe selesai tayang (reply ke giveaway tentang topik film)",1.96E+18,,,in,,0,0,0,,,rafizaennn
1.96E+18,8/19/2025 18:02,0,"Dihujat Publik, Sutradara 'Merah Putih: One for All' Klaim Ada Tawaran dari Luar Negeri https://www.msn.com/id-id/berita/other/dihujat-publik-sutradara-merah-putih-one-for-all-klaim-ada-tawaran-dari-luar-negeri/ar-AA1KOe6y",1.96E+18,,,in,,0,0,0,,,MSNindonesia
1.96E+18,8/19/2025 17:53,0,tapi emang bakalan ketemu ya sama manusia merah putih one for all itu?,1.96E+18,,,in,,0,1,0,,,dewunji
1.96E+18,8/19/2025 17:52,0,@grok berapa jumlah penonton merah putih one for all hingga saat ini? (reply ke postingan lain),1.96E+18,,,in,,0,1,0,,,moluccas97
1.96E+18,8/19/2025 17:46,0,Layar Agustus Bersinar: 'Merah Putih: One for All' dan Horor Baru Pilihan 'Film Indonesia Agustus 2025' - https://ramenih.com/film-indonesia-agustus-2025-merah-putih-horor-menjelang/,1.96E+18,,,in,,0,0,0,,,raizo_maestro
1.96E+18,8/19/2025 17:25,2,"Ayo Merah Putih One for All, bentar lagi bisa menyusul jumlah penonton film Messiah ??. Merah Putih One for All: 2.276 Vs Senyum Manies Love Story: 5.447",1.96E+18,,,in,,0,4,0,,,tekarok007
1.96E+18,8/19/2025 16:51,0,"Hanung Bramantyo kritik Merah Putih: One For All habis nonton. Katanya film ini kayak belum selesai tapi dipaksa tayang di bioskop, padahal budgetnya Rp 6,7 M. Kenapa bisa lolos?",1.96E+18,,,in,,0,0,0,,,GerakanPis
1.96E+18,8/19/2025 16:21,0,"kayanya kalo rame masih deh, soalnya ini aja belum turun di semua layar?? aku ngecek di ciputra (harganya murah 25k) malah belom ada bjir adanya merah putih one for all nangis bgt (reply ke konteks film lain)",1.96E+18,,,in,,0,1,0,,,mayciato
1.96E+18,8/19/2025 15:54,0,"rekomendasi film yg lagi tayang di bioskop, jangan jawb merah putih one for all ehehe (menfess dari UNS)",1.96E+18,,,in,,0,0,0,,,unsfesss
1.96E+18,8/19/2025 15:49,0,Pasien lama RSJ: 'masuk sini karna apa ka?' Pasien baru RSJ; 'abis nonton merah putih one for all 5x ka' (reply ke menfess),1.96E+18,,,in,,0,0,0,,,txngf_
1.96E+18,8/19/2025 15:47,0,maksudnya rumus biar kt bersatu padu layaknya merah putih one for all kah kak??????,1.96E+18,,,in,,0,1,0,,,iwaMiisyu
1.96E+18,8/19/2025 15:43,0,nih editor merah putih one for all yang bikin kayanya JELEQ BGT (quote postingan GMMTV),1.96E+18,,,in,,0,0,0,,,cintamatidewtee
1.96E+18,8/19/2025 15:43,0,KAYA POSTER MERAH PUTIH ONE FOR ALL AJG????? NANNGIS BARU SADAR (reply ke postingan lain),1.96E+18,,,in,,0,1,0,,,biellovingyoOuu
1.96E+18,8/19/2025 15:25,0,"Kita sepemikiran kak diantara film indo klo soal better masih mendingan film Adit Sopo jarwo or maybe animasi kek jumbo gua suka bgttt tuhhhh film� lokal, but how about THIS? IMO THIS FILM IS SO ANNOYING SO WE NEED KIMETSU NO YAIBA THAN MERAH PUTIH ONE FOR ALL did you get it (reply ke postingan lain)",1.96E+18,,,in,,0,0,0,,,MuhammadArioPr2
1.96E+18,8/19/2025 15:04,0,"Dihujat Publik, Sutradara 'Merah Putih: One for All' Klaim Ada Tawaran dari Luar Negeri https://wartabulukumba.pikiran-rakyat.com/entertainment/pr-879584957/dihujat-publik-sutradara-merah-putih-one-for-all-klaim-ada-tawaran-dari-luar-negeri",1.96E+18,,,in,,0,0,0,,,BulukumbaWarta
